k,rep,rmse_adamix,rmse_oracle,rmse_npeb,rmse_soloff,npeb_runtime_sec,soloff_runtime_sec,n_mean,n_min,n_max
400,18,0.042649474997441886,0.026217371552536617,0.038681707266611944,0.04098264898339676,0.3130981922149658,0.24731802940368652,3164.705,1603,4785
400,19,0.041280462311741144,0.02512918575537551,0.03605676905343073,0.03902213457833671,0.2957923412322998,0.27154088020324707,3283.86,1622,4783
400,20,0.04269596636883225,0.025721414939502873,0.0404525614622642,0.043014573451854034,0.2860431671142578,0.25846195220947266,3182.675,1614,4795
400,21,0.04120216368275136,0.026349364768944894,0.03864870044751497,0.039970860774934926,0.2981598377227783,0.25800395011901855,3183.9,1601,4797
400,22,0.042894320849814545,0.027146033006282627,0.04017912832932103,0.04210399808581539,0.28750014305114746,0.24618101119995117,3115.1525,1603,4798
400,23,0.04588876359803227,0.027046680498611878,0.042204522759324424,0.04397265192962588,0.2894308567047119,0.26431798934936523,3202.3,1608,4795
400,24,0.042845200065066195,0.0261695739780197,0.04135992876968948,0.0421634596081893,0.28974103927612305,0.28814101219177246,3249.415,1606,4788
400,25,0.04389197950598561,0.026520040504256055,0.04033331645141465,0.043332766109982546,0.2999110221862793,0.3400239944458008,3247.7875,1601,4786
400,26,0.04645521477594513,0.024299299719880162,0.04456076430858279,0.04564849083888929,0.3122279644012451,0.2610487937927246,3202.0425,1603,4798
400,27,0.044059191992910404,0.025873799437317907,0.03968573386863299,0.04176362302661051,0.308229923248291,0.28182435035705566,3240.2675,1604,4795
400,28,0.04328228766976044,0.02618391787128854,0.04005815736498056,0.04213090123925274,0.3009672164916992,0.2715790271759033,3207.2575,1604,4800
400,29,0.04343905248176506,0.027062627915579868,0.041528108958549755,0.043155255311698976,0.33851099014282227,0.30736804008483887,3253.31,1600,4795
400,30,0.04747236380432626,0.02697534400146259,0.04472926191097161,0.04676046874756064,0.34985780715942383,0.294309139251709,3175.3425,1602,4782
400,31,0.04408692316456927,0.026381303073807767,0.04220850390458547,0.042919887558736505,0.3091928958892822,0.2577171325683594,3256.1125,1623,4779
400,32,0.0450681119694286,0.027109132735913324,0.04252184205067134,0.04404935458675443,0.35756397247314453,0.28241705894470215,3239.055,1610,4796
400,33,0.04307756019808777,0.02544475004347774,0.040586899121409725,0.040332441786563145,0.3452296257019043,0.2857930660247803,3148.9675,1602,4800
400,34,0.04405105340632453,0.026816001063790746,0.04318640144061381,0.043429998450132797,0.3276791572570801,0.2612948417663574,3152.3475,1601,4797
400,35,0.04059508962792812,0.02668625665519133,0.038925051367159784,0.04003855373702528,0.31567883491516113,0.27423691749572754,3225.3325,1604,4785
400,36,0.0446738289979557,0.026574687602543876,0.0415937568418589,0.04297388368437209,0.30997395515441895,0.2522408962249756,3143.62,1602,4789
400,37,0.0430870054238523,0.02484834181713608,0.04188146506153927,0.04271225043641602,0.3123311996459961,0.2677791118621826,3255.35,1600,4799
400,38,0.04105947454782633,0.023946054012641507,0.03920017650063875,0.041143402338337604,0.3079957962036133,0.2654242515563965,3189.5,1606,4799
400,39,0.047459536469179046,0.026391745869106344,0.04545764775113017,0.04785190477476381,0.3088381290435791,0.2520902156829834,3206.0075,1601,4782
400,40,0.04180328783955962,0.0233342266964063,0.03920854168928671,0.039368464513224725,0.31407618522644043,0.23810386657714844,3183.3325,1610,4799
400,41,0.04711717546297519,0.028967804577450827,0.046238992106763264,0.04607981296752798,0.3166210651397705,0.2574889659881592,3177.0925,1629,4795
400,42,0.0439937229784665,0.025262929080479654,0.04062348930947374,0.04220417097514068,0.28708386421203613,0.26805710792541504,3213.1375,1607,4799
400,43,0.043737078290629366,0.024877122523180514,0.041185030917074414,0.04274883759939977,0.3095731735229492,0.2492809295654297,3220.95,1602,4788
400,44,0.04418952700426664,0.025811203816440892,0.04130038691125608,0.04333843546313414,0.31099987030029297,0.2825131416320801,3173.2975,1601,4798
400,45,0.043991514063997504,0.026492248799880023,0.039765756658028714,0.04249263145726838,0.3152732849121094,0.21310830116271973,3188.0875,1624,4794
400,46,0.04926247061586559,0.02691932358092454,0.04621385072041488,0.049026810829470455,0.30132007598876953,0.27087903022766113,3197.2675,1601,4795
400,47,0.046516006216301184,0.028024554577327273,0.043875795675874914,0.04549817387084776,0.30315589904785156,0.26291799545288086,3140.0175,1605,4796
400,48,0.04364648598173479,0.025778266229156112,0.04187746619222348,0.04217892780969219,0.2894411087036133,0.2561149597167969,3195.5525,1611,4797
400,49,0.04462842467130818,0.026716171380396492,0.04258556940706213,0.0436111408820408,0.30856895446777344,0.2639150619506836,3107.2375,1605,4794
