k,rep,rmse_adamix,rmse_oracle,rmse_npeb,rmse_soloff,npeb_runtime_sec,soloff_runtime_sec,n_mean,n_min,n_max
100,28,0.19259376654108845,0.09331982580565404,0.19428293401544275,0.20341099345463998,0.030545949935913086,0.03207874298095703,202.61,101,299
100,29,0.15173550834614435,0.06668138024634405,0.13768893832055668,0.14541816468627936,0.031091928482055664,0.032567739486694336,193.92,100,298
100,30,0.19256289429339252,0.10759848146548502,0.17450107593676528,0.1888858476428,0.029912710189819336,0.0323030948638916,196.26,100,292
100,31,0.1913375403922756,0.10310132397730656,0.1856564341709847,0.19261064581589674,0.0302886962890625,0.03820013999938965,199.64,100,298
100,32,0.16262239503855583,0.08512694622896717,0.1594217525930101,0.15499339521826336,0.02988600730895996,0.034546852111816406,189.29,101,296
100,33,0.1639959145615207,0.07895039304767591,0.14652295245520258,0.15072483968594064,0.03270602226257324,0.04469108581542969,195.79,100,299
100,34,0.1514338837226261,0.07799420673870497,0.14920506206828904,0.1477430563755756,0.03843522071838379,0.03775906562805176,204.84,102,300
100,35,0.1885306070868393,0.0970908673644437,0.17986629215418576,0.1787513241164392,0.030642986297607422,0.0329289436340332,201.52,100,299
100,36,0.15444799769033649,0.09076511867049981,0.15801814738190514,0.1520763625884163,0.030138015747070312,0.03229212760925293,191.32,100,299
100,37,0.1735694680102268,0.09105720919443512,0.15666560720354591,0.17385360970680158,0.03041672706604004,0.03209233283996582,197.11,101,299
100,38,0.1727908056414324,0.09160881127249182,0.16789733452240824,0.17854298425871687,0.032453060150146484,0.032289981842041016,195.53,100,300
100,39,0.1829380765727829,0.0876394532223055,0.1690359676482683,0.1739458299053846,0.03162384033203125,0.03438997268676758,201.9,101,298
100,40,0.18164092586839045,0.09141526681213882,0.16542067850817518,0.16698172974265402,0.03348088264465332,0.03287506103515625,199.4,102,300
100,41,0.20171944977442857,0.10850825351742914,0.19905912506701756,0.2065315373859225,0.030692100524902344,0.03307795524597168,198.48,102,300
100,42,0.17409700779172965,0.08816683255387768,0.18345708222581972,0.1929576365271422,0.03008103370666504,0.032670021057128906,191.69,100,300
100,43,0.17342743005623756,0.09998427044007044,0.17644534262571385,0.1767886316634826,0.030961275100708008,0.032920122146606445,199.94,100,298
100,44,0.16384265929671915,0.09758117854780475,0.15580159292713905,0.16626675601147364,0.03125786781311035,0.034192800521850586,209.01,106,298
100,45,0.16740615513168275,0.11302895182388281,0.16728003933040067,0.16855758851476316,0.03150796890258789,0.034853219985961914,195.33,101,298
100,46,0.1702329425511008,0.08472405343040132,0.1595725105306199,0.16866066449517253,0.036910295486450195,0.04106783866882324,191.16,101,300
100,47,0.16290806095453933,0.09726505099431258,0.16595315944365882,0.17090919300993082,0.03710627555847168,0.0430912971496582,193.69,100,300
100,48,0.17116697963346186,0.11864737362505266,0.17852922039457728,0.17516079088717132,0.04568600654602051,0.0387120246887207,195.23,102,298
100,49,0.17317877917267363,0.08019210007344704,0.1679714112011577,0.1761745239487164,0.03240394592285156,0.03528094291687012,194.66,101,298
