k,rep,rmse_adamix,rmse_oracle,rmse_npeb,rmse_soloff,npeb_runtime_sec,soloff_runtime_sec,n_mean,n_min,n_max
1600,19,0.17212361568599846,0.09638440933061765,0.12435616824313894,0.1484489406830358,3.3173329830169678,1.069786787033081,201.76,100,300
1600,20,0.17456034536398202,0.09414721201358174,0.12821149270296514,0.151818816256426,2.970123767852783,1.2360291481018066,199.66125,100,300
1600,21,0.17435711957805164,0.09759229046478075,0.12869656169013607,0.15241954730606427,3.09997296333313,1.0831270217895508,200.38625,100,300
1600,22,0.16906133651349156,0.09718150075495675,0.11962496754638548,0.14468111761597308,3.1137678623199463,1.0485508441925049,198.9125,100,300
1600,23,0.17955212504708587,0.09120685190564011,0.12885995988043286,0.1520182179789946,3.271164894104004,1.133655071258545,198.915625,100,300
1600,24,0.1729692352736329,0.09562522608125015,0.12603251098805113,0.15096419656961702,3.076434850692749,1.1450369358062744,199.110625,100,300
1600,25,0.1775254273526234,0.09457190463169092,0.12775670769775124,0.15184810101936452,3.225316047668457,1.1179840564727783,199.1675,100,300
1600,26,0.1716523195781176,0.09399686283198463,0.12281661258972328,0.14663736480744244,3.3087210655212402,1.084115982055664,199.04375,100,300
1600,27,0.17066067327197504,0.08884189407450767,0.11847168517647699,0.1435835093366566,3.1368789672851562,1.0839118957519531,202.3925,100,300
1600,28,0.1698552564944946,0.08913585947342624,0.11709041485273299,0.1416110647093255,3.22426700592041,1.08683180809021,201.193125,100,300
1600,29,0.16947666908274245,0.09152784235630837,0.11837570232269741,0.1467385928272287,3.1499409675598145,1.173119068145752,202.6275,100,300
1600,30,0.17415654012049578,0.09498231096375526,0.11949557598700118,0.1462237067789823,3.1916821002960205,1.1513562202453613,200.47,100,300
1600,31,0.17483768079454848,0.09819517642790274,0.12463117041927105,0.15006319611928218,3.207319974899292,1.1543898582458496,199.48375,100,300
1600,32,0.16657948700507572,0.08759155059783452,0.11541043838086602,0.14164120631890195,3.3263399600982666,1.0955801010131836,199.206875,100,300
1600,33,0.17534476644232394,0.09850111969638238,0.12664334630115262,0.1499605959180094,3.2228050231933594,1.1405551433563232,201.31625,100,300
1600,34,0.17849860885953417,0.09305810945303732,0.12698511351771682,0.15567699194971502,3.2116706371307373,1.1312448978424072,198.6025,100,300
1600,35,0.16641533270052114,0.09457603609799889,0.12113976781976468,0.1440425936602343,3.10329008102417,1.2820029258728027,200.645,100,300
1600,36,0.17191956750173165,0.09143134487022506,0.12357489032120349,0.14919829368128398,3.174262046813965,1.0594608783721924,199.135,100,300
1600,37,0.16926853599207525,0.0939267744335812,0.11740806668541952,0.14125153833026047,3.20574688911438,1.080467939376831,198.270625,100,300
1600,38,0.17434476649099148,0.09956482091794351,0.12452497919071333,0.15000598233894707,3.2528388500213623,1.0555200576782227,197.916875,100,300
1600,39,0.1721342184942247,0.09310550076817267,0.12162481638335633,0.1451903702954759,2.980217933654785,1.113759994506836,201.895625,100,300
1600,40,0.17005745209043774,0.09055347040085163,0.12015747041097988,0.14560528163020395,3.206178665161133,1.1115567684173584,200.195,100,300
1600,41,0.16757492203203517,0.09349702116867795,0.12002497064263395,0.14314142312200162,3.06899094581604,1.074699878692627,200.879375,100,300
1600,42,0.18411596975596708,0.09826198467728743,0.13472326010114372,0.1585251657707106,3.3869829177856445,1.146399974822998,199.82625,100,300
1600,43,0.1728807720378195,0.09247847185233499,0.12165821312325342,0.1484461760361613,3.102376937866211,1.1061890125274658,199.30375,100,300
1600,44,0.17907622412745414,0.09660524273530083,0.12750460970819397,0.15551777207886838,3.1703851222991943,1.154893159866333,200.36625,100,300
1600,45,0.17196517470082553,0.0978510838556514,0.12388646666734944,0.14735765488455255,3.1697568893432617,1.1932618618011475,199.55125,100,300
1600,46,0.17913397039479978,0.09429223323059063,0.12835011063504326,0.15235115790928538,3.3680479526519775,1.141390085220337,195.795,100,300
1600,47,0.17262939077569361,0.09400672087400132,0.12260250271710724,0.14643272225745357,3.2989449501037598,1.1902999877929688,199.858125,100,300
1600,48,0.17670232228810412,0.09690633092359652,0.12534604281985676,0.15222009181613608,3.1758639812469482,1.0970571041107178,201.44125,100,300
1600,49,0.17233073782872319,0.09714687563413102,0.12378483873976402,0.14893328390824914,3.2129480838775635,1.039632797241211,200.275625,100,300
